>>> Initializing clothing shape model...
>>> Star initialized.
>>> Get parameters list...
>>> Length of pose: 231
>>> Length of shape: 1
>>> Length of data: 231
self.base_body_list is 
['../../Data/base_body/pose_0153/subject_0000_params.json', '../../Data/base_body/pose_0079/subject_0000_params.json', '../../Data/base_body/pose_0133/subject_0000_params.json', '../../Data/base_body/pose_0206/subject_0000_params.json', '../../Data/base_body/pose_0023/subject_0000_params.json', '../../Data/base_body/pose_0144/subject_0000_params.json', '../../Data/base_body/pose_0202/subject_0000_params.json', '../../Data/base_body/pose_0191/subject_0000_params.json', '../../Data/base_body/pose_0222/subject_0000_params.json', '../../Data/base_body/pose_0041/subject_0000_params.json', '../../Data/base_body/pose_0109/subject_0000_params.json', '../../Data/base_body/pose_0168/subject_0000_params.json', '../../Data/base_body/pose_0224/subject_0000_params.json', '../../Data/base_body/pose_0215/subject_0000_params.json', '../../Data/base_body/pose_0143/subject_0000_params.json', '../../Data/base_body/pose_0227/subject_0000_params.json', '../../Data/base_body/pose_0062/subject_0000_params.json', '../../Data/base_body/pose_0016/subject_0000_params.json', '../../Data/base_body/pose_0054/subject_0000_params.json', '../../Data/base_body/pose_0204/subject_0000_params.json', '../../Data/base_body/pose_0162/subject_0000_params.json', '../../Data/base_body/pose_0130/subject_0000_params.json', '../../Data/base_body/pose_0134/subject_0000_params.json', '../../Data/base_body/pose_0066/subject_0000_params.json', '../../Data/base_body/pose_0212/subject_0000_params.json', '../../Data/base_body/pose_0157/subject_0000_params.json', '../../Data/base_body/pose_0028/subject_0000_params.json', '../../Data/base_body/pose_0189/subject_0000_params.json', '../../Data/base_body/pose_0029/subject_0000_params.json', '../../Data/base_body/pose_0000/subject_0000_params.json', '../../Data/base_body/pose_0158/subject_0000_params.json', '../../Data/base_body/pose_0177/subject_0000_params.json', '../../Data/base_body/pose_0164/subject_0000_params.json', '../../Data/base_body/pose_0119/subject_0000_params.json', '../../Data/base_body/pose_0190/subject_0000_params.json', '../../Data/base_body/pose_0076/subject_0000_params.json', '../../Data/base_body/pose_0086/subject_0000_params.json', '../../Data/base_body/pose_0207/subject_0000_params.json', '../../Data/base_body/pose_0040/subject_0000_params.json', '../../Data/base_body/pose_0084/subject_0000_params.json', '../../Data/base_body/pose_0220/subject_0000_params.json', '../../Data/base_body/pose_0159/subject_0000_params.json', '../../Data/base_body/pose_0179/subject_0000_params.json', '../../Data/base_body/pose_0030/subject_0000_params.json', '../../Data/base_body/pose_0007/subject_0000_params.json', '../../Data/base_body/pose_0200/subject_0000_params.json', '../../Data/base_body/pose_0141/subject_0000_params.json', '../../Data/base_body/pose_0138/subject_0000_params.json', '../../Data/base_body/pose_0203/subject_0000_params.json', '../../Data/base_body/pose_0176/subject_0000_params.json', '../../Data/base_body/pose_0165/subject_0000_params.json', '../../Data/base_body/pose_0052/subject_0000_params.json', '../../Data/base_body/pose_0090/subject_0000_params.json', '../../Data/base_body/pose_0001/subject_0000_params.json', '../../Data/base_body/pose_0063/subject_0000_params.json', '../../Data/base_body/pose_0122/subject_0000_params.json', '../../Data/base_body/pose_0194/subject_0000_params.json', '../../Data/base_body/pose_0132/subject_0000_params.json', '../../Data/base_body/pose_0099/subject_0000_params.json', '../../Data/base_body/pose_0147/subject_0000_params.json', '../../Data/base_body/pose_0142/subject_0000_params.json', '../../Data/base_body/pose_0014/subject_0000_params.json', '../../Data/base_body/pose_0137/subject_0000_params.json', '../../Data/base_body/pose_0107/subject_0000_params.json', '../../Data/base_body/pose_0201/subject_0000_params.json', '../../Data/base_body/pose_0195/subject_0000_params.json', '../../Data/base_body/pose_0015/subject_0000_params.json', '../../Data/base_body/pose_0002/subject_0000_params.json', '../../Data/base_body/pose_0020/subject_0000_params.json', '../../Data/base_body/pose_0003/subject_0000_params.json', '../../Data/base_body/pose_0211/subject_0000_params.json', '../../Data/base_body/pose_0102/subject_0000_params.json', '../../Data/base_body/pose_0231/subject_0000_params.json', '../../Data/base_body/pose_0019/subject_0000_params.json', '../../Data/base_body/pose_0217/subject_0000_params.json', '../../Data/base_body/pose_0175/subject_0000_params.json', '../../Data/base_body/pose_0181/subject_0000_params.json', '../../Data/base_body/pose_0043/subject_0000_params.json', '../../Data/base_body/pose_0106/subject_0000_params.json', '../../Data/base_body/pose_0139/subject_0000_params.json', '../../Data/base_body/pose_0101/subject_0000_params.json', '../../Data/base_body/pose_0128/subject_0000_params.json', '../../Data/base_body/pose_0053/subject_0000_params.json', '../../Data/base_body/pose_0115/subject_0000_params.json', '../../Data/base_body/pose_0193/subject_0000_params.json', '../../Data/base_body/pose_0111/subject_0000_params.json', '../../Data/base_body/pose_0123/subject_0000_params.json', '../../Data/base_body/pose_0117/subject_0000_params.json', '../../Data/base_body/pose_0089/subject_0000_params.json', '../../Data/base_body/pose_0182/subject_0000_params.json', '../../Data/base_body/pose_0108/subject_0000_params.json', '../../Data/base_body/pose_0073/subject_0000_params.json', '../../Data/base_body/pose_0056/subject_0000_params.json', '../../Data/base_body/pose_0226/subject_0000_params.json', '../../Data/base_body/pose_0037/subject_0000_params.json', '../../Data/base_body/pose_0218/subject_0000_params.json', '../../Data/base_body/pose_0088/subject_0000_params.json', '../../Data/base_body/pose_0009/subject_0000_params.json', '../../Data/base_body/pose_0196/subject_0000_params.json', '../../Data/base_body/pose_0083/subject_0000_params.json', '../../Data/base_body/pose_0100/subject_0000_params.json', '../../Data/base_body/pose_0039/subject_0000_params.json', '../../Data/base_body/pose_0032/subject_0000_params.json', '../../Data/base_body/pose_0024/subject_0000_params.json', '../../Data/base_body/pose_0209/subject_0000_params.json', '../../Data/base_body/pose_0171/subject_0000_params.json', '../../Data/base_body/pose_0044/subject_0000_params.json', '../../Data/base_body/pose_0184/subject_0000_params.json', '../../Data/base_body/pose_0098/subject_0000_params.json', '../../Data/base_body/pose_0091/subject_0000_params.json', '../../Data/base_body/pose_0049/subject_0000_params.json', '../../Data/base_body/pose_0047/subject_0000_params.json', '../../Data/base_body/pose_0048/subject_0000_params.json', '../../Data/base_body/pose_0036/subject_0000_params.json', '../../Data/base_body/pose_0081/subject_0000_params.json', '../../Data/base_body/pose_0183/subject_0000_params.json', '../../Data/base_body/pose_0146/subject_0000_params.json', '../../Data/base_body/pose_0077/subject_0000_params.json', '../../Data/base_body/pose_0124/subject_0000_params.json', '../../Data/base_body/pose_0150/subject_0000_params.json', '../../Data/base_body/pose_0125/subject_0000_params.json', '../../Data/base_body/pose_0092/subject_0000_params.json', '../../Data/base_body/pose_0093/subject_0000_params.json', '../../Data/base_body/pose_0121/subject_0000_params.json', '../../Data/base_body/pose_0033/subject_0000_params.json', '../../Data/base_body/pose_0027/subject_0000_params.json', '../../Data/base_body/pose_0149/subject_0000_params.json', '../../Data/base_body/pose_0061/subject_0000_params.json', '../../Data/base_body/pose_0205/subject_0000_params.json', '../../Data/base_body/pose_0155/subject_0000_params.json', '../../Data/base_body/pose_0095/subject_0000_params.json', '../../Data/base_body/pose_0116/subject_0000_params.json', '../../Data/base_body/pose_0004/subject_0000_params.json', '../../Data/base_body/pose_0145/subject_0000_params.json', '../../Data/base_body/pose_0192/subject_0000_params.json', '../../Data/base_body/pose_0174/subject_0000_params.json', '../../Data/base_body/pose_0064/subject_0000_params.json', '../../Data/base_body/pose_0018/subject_0000_params.json', '../../Data/base_body/pose_0186/subject_0000_params.json', '../../Data/base_body/pose_0229/subject_0000_params.json', '../../Data/base_body/pose_0110/subject_0000_params.json', '../../Data/base_body/pose_0120/subject_0000_params.json', '../../Data/base_body/pose_0017/subject_0000_params.json', '../../Data/base_body/pose_0148/subject_0000_params.json', '../../Data/base_body/pose_0008/subject_0000_params.json', '../../Data/base_body/pose_0225/subject_0000_params.json', '../../Data/base_body/pose_0057/subject_0000_params.json', '../../Data/base_body/pose_0058/subject_0000_params.json', '../../Data/base_body/pose_0067/subject_0000_params.json', '../../Data/base_body/pose_0131/subject_0000_params.json', '../../Data/base_body/pose_0012/subject_0000_params.json', '../../Data/base_body/pose_0161/subject_0000_params.json', '../../Data/base_body/pose_0087/subject_0000_params.json', '../../Data/base_body/pose_0129/subject_0000_params.json', '../../Data/base_body/pose_0223/subject_0000_params.json', '../../Data/base_body/pose_0210/subject_0000_params.json', '../../Data/base_body/pose_0096/subject_0000_params.json', '../../Data/base_body/pose_0060/subject_0000_params.json', '../../Data/base_body/pose_0082/subject_0000_params.json', '../../Data/base_body/pose_0104/subject_0000_params.json', '../../Data/base_body/pose_0185/subject_0000_params.json', '../../Data/base_body/pose_0180/subject_0000_params.json', '../../Data/base_body/pose_0127/subject_0000_params.json', '../../Data/base_body/pose_0188/subject_0000_params.json', '../../Data/base_body/pose_0050/subject_0000_params.json', '../../Data/base_body/pose_0046/subject_0000_params.json', '../../Data/base_body/pose_0187/subject_0000_params.json', '../../Data/base_body/pose_0065/subject_0000_params.json', '../../Data/base_body/pose_0197/subject_0000_params.json', '../../Data/base_body/pose_0071/subject_0000_params.json', '../../Data/base_body/pose_0011/subject_0000_params.json', '../../Data/base_body/pose_0069/subject_0000_params.json', '../../Data/base_body/pose_0072/subject_0000_params.json', '../../Data/base_body/pose_0213/subject_0000_params.json', '../../Data/base_body/pose_0094/subject_0000_params.json', '../../Data/base_body/pose_0156/subject_0000_params.json', '../../Data/base_body/pose_0230/subject_0000_params.json', '../../Data/base_body/pose_0034/subject_0000_params.json', '../../Data/base_body/pose_0022/subject_0000_params.json', '../../Data/base_body/pose_0103/subject_0000_params.json', '../../Data/base_body/pose_0005/subject_0000_params.json', '../../Data/base_body/pose_0167/subject_0000_params.json', '../../Data/base_body/pose_0232/subject_0000_params.json', '../../Data/base_body/pose_0170/subject_0000_params.json', '../../Data/base_body/pose_0068/subject_0000_params.json', '../../Data/base_body/pose_0214/subject_0000_params.json', '../../Data/base_body/pose_0055/subject_0000_params.json', '../../Data/base_body/pose_0075/subject_0000_params.json', '../../Data/base_body/pose_0140/subject_0000_params.json', '../../Data/base_body/pose_0045/subject_0000_params.json', '../../Data/base_body/pose_0221/subject_0000_params.json', '../../Data/base_body/pose_0013/subject_0000_params.json', '../../Data/base_body/pose_0154/subject_0000_params.json', '../../Data/base_body/pose_0114/subject_0000_params.json', '../../Data/base_body/pose_0070/subject_0000_params.json', '../../Data/base_body/pose_0198/subject_0000_params.json', '../../Data/base_body/pose_0216/subject_0000_params.json', '../../Data/base_body/pose_0097/subject_0000_params.json', '../../Data/base_body/pose_0126/subject_0000_params.json', '../../Data/base_body/pose_0152/subject_0000_params.json', '../../Data/base_body/pose_0112/subject_0000_params.json', '../../Data/base_body/pose_0078/subject_0000_params.json', '../../Data/base_body/pose_0025/subject_0000_params.json', '../../Data/base_body/pose_0151/subject_0000_params.json', '../../Data/base_body/pose_0026/subject_0000_params.json', '../../Data/base_body/pose_0080/subject_0000_params.json', '../../Data/base_body/pose_0105/subject_0000_params.json', '../../Data/base_body/pose_0035/subject_0000_params.json', '../../Data/base_body/pose_0118/subject_0000_params.json', '../../Data/base_body/pose_0136/subject_0000_params.json', '../../Data/base_body/pose_0208/subject_0000_params.json', '../../Data/base_body/pose_0085/subject_0000_params.json', '../../Data/base_body/pose_0006/subject_0000_params.json', '../../Data/base_body/pose_0173/subject_0000_params.json', '../../Data/base_body/pose_0166/subject_0000_params.json', '../../Data/base_body/pose_0113/subject_0000_params.json', '../../Data/base_body/pose_0163/subject_0000_params.json', '../../Data/base_body/pose_0059/subject_0000_params.json', '../../Data/base_body/pose_0051/subject_0000_params.json', '../../Data/base_body/pose_0135/subject_0000_params.json', '../../Data/base_body/pose_0228/subject_0000_params.json', '../../Data/base_body/pose_0038/subject_0000_params.json', '../../Data/base_body/pose_0199/subject_0000_params.json', '../../Data/base_body/pose_0169/subject_0000_params.json', '../../Data/base_body/pose_0160/subject_0000_params.json', '../../Data/base_body/pose_0021/subject_0000_params.json', '../../Data/base_body/pose_0178/subject_0000_params.json', '../../Data/base_body/pose_0042/subject_0000_params.json', '../../Data/base_body/pose_0074/subject_0000_params.json', '../../Data/base_body/pose_0172/subject_0000_params.json', '../../Data/base_body/pose_0031/subject_0000_params.json']
../../Data/base_body/pose_0153/subject_0000/clothWhite2/subject_0000_clothWhite2-scale10.obj

>>> 100/231 loading...
training... 84200/300000: loss: 19.319
training... 84300/300000: loss: 20.455
training... 84400/300000: loss: 19.408
training... 84500/300000: loss: 19.777
training... 84600/300000: loss: 20.219
training... 84700/300000: loss: 22.264
training... 84800/300000: loss: 17.702
training... 84900/300000: loss: 22.230
training... 85000/300000: loss: 20.083
training... 85100/300000: loss: 20.900
training... 85200/300000: loss: 21.756
training... 85300/300000: loss: 19.137
training... 85400/300000: loss: 20.868
training... 85500/300000: loss: 20.233
training... 85600/300000: loss: 18.703
training... 85700/300000: loss: 21.953
training... 85800/300000: loss: 18.513
training... 85900/300000: loss: 17.426
training... 86000/300000: loss: 22.567
training... 86100/300000: loss: 18.859
training... 86200/300000: loss: 19.195
training... 86300/300000: loss: 20.455
training... 86400/300000: loss: 23.818
training... 86500/300000: loss: 22.280
training... 86600/300000: loss: 21.490
training... 86700/300000: loss: 22.512
training... 86800/300000: loss: 20.754
training... 86900/300000: loss: 21.232
training... 87000/300000: loss: 21.241
training... 87100/300000: loss: 21.752
training... 87200/300000: loss: 21.222
training... 87300/300000: loss: 19.613
training... 87400/300000: loss: 20.807
training... 87500/300000: loss: 20.027
training... 87600/300000: loss: 19.387
training... 87700/300000: loss: 18.461
training... 87800/300000: loss: 21.211
training... 87900/300000: loss: 22.139
training... 88000/300000: loss: 23.432
training... 88100/300000: loss: 18.757
training... 88200/300000: loss: 18.874
training... 88300/300000: loss: 18.900
training... 88400/300000: loss: 20.071
training... 88500/300000: loss: 20.871
training... 88600/300000: loss: 21.083
training... 88700/300000: loss: 21.883
training... 88800/300000: loss: 18.575
training... 88900/300000: loss: 21.268
training... 89000/300000: loss: 22.002
training... 89100/300000: loss: 22.319
training... 89200/300000: loss: 17.954
training... 89300/300000: loss: 20.716
training... 89400/300000: loss: 20.321
training... 89500/300000: loss: 20.593
training... 89600/300000: loss: 19.274
training... 89700/300000: loss: 24.701
training... 89800/300000: loss: 21.041
training... 89900/300000: loss: 19.677
training... 90000/300000: loss: 20.676
training... 90100/300000: loss: 23.280
training... 90200/300000: loss: 18.302
training... 90300/300000: loss: 21.354
training... 90400/300000: loss: 21.497
training... 90500/300000: loss: 20.169
training... 90600/300000: loss: 19.995
training... 90700/300000: loss: 19.679
training... 90800/300000: loss: 21.734
training... 90900/300000: loss: 17.902
training... 91000/300000: loss: 18.325
training... 91100/300000: loss: 20.181
training... 91200/300000: loss: 20.867
training... 91300/300000: loss: 19.252
training... 91400/300000: loss: 17.973
training... 91500/300000: loss: 18.984
training... 91600/300000: loss: 19.064
training... 91700/300000: loss: 20.480
training... 91800/300000: loss: 20.345
training... 91900/300000: loss: 23.490
training... 92000/300000: loss: 22.218
training... 92100/300000: loss: 20.715
training... 92200/300000: loss: 20.260
training... 92300/300000: loss: 21.478
training... 92400/300000: loss: 17.276
training... 92500/300000: loss: 20.328
training... 92600/300000: loss: 22.661
training... 92700/300000: loss: 20.876
training... 92800/300000: loss: 20.603
training... 92900/300000: loss: 22.190
training... 93000/300000: loss: 21.702
training... 93100/300000: loss: 18.492
training... 93200/300000: loss: 20.784
training... 93300/300000: loss: 20.190
training... 93400/300000: loss: 19.038
training... 93500/300000: loss: 17.491
training... 93600/300000: loss: 19.502
training... 93700/300000: loss: 20.982
training... 93800/300000: loss: 19.432
training... 93900/300000: loss: 18.818
training... 94000/300000: loss: 24.059
training... 94100/300000: loss: 21.095
training... 94200/300000: loss: 21.314
training... 94300/300000: loss: 21.998
training... 94400/300000: loss: 21.016
training... 94500/300000: loss: 20.450
training... 94600/300000: loss: 19.821
training... 94700/300000: loss: 18.626
training... 94800/300000: loss: 21.054
training... 94900/300000: loss: 20.695
training... 95000/300000: loss: 21.859
training... 95100/300000: loss: 18.259
training... 95200/300000: loss: 17.080
training... 95300/300000: loss: 19.246
training... 95400/300000: loss: 17.874
training... 95500/300000: loss: 17.263
training... 95600/300000: loss: 22.680
training... 95700/300000: loss: 20.996
training... 95800/300000: loss: 20.619
training... 95900/300000: loss: 18.491
training... 96000/300000: loss: 19.626
training... 96100/300000: loss: 21.270
training... 96200/300000: loss: 20.945
training... 96300/300000: loss: 21.904
training... 96400/300000: loss: 22.435
training... 96500/300000: loss: 22.308
training... 96600/300000: loss: 19.125
training... 96700/300000: loss: 21.742
training... 96800/300000: loss: 22.474
training... 96900/300000: loss: 26.205
training... 97000/300000: loss: 19.026
training... 97100/300000: loss: 19.578
training... 97200/300000: loss: 18.632
training... 97300/300000: loss: 21.683
training... 97400/300000: loss: 22.951
training... 97500/300000: loss: 21.113
training... 97600/300000: loss: 19.481
training... 97700/300000: loss: 19.863
training... 97800/300000: loss: 18.078
training... 97900/300000: loss: 22.099
training... 98000/300000: loss: 20.262
training... 98100/300000: loss: 19.248
training... 98200/300000: loss: 19.811
training... 98300/300000: loss: 22.473
training... 98400/300000: loss: 21.098
training... 98500/300000: loss: 18.663
training... 98600/300000: loss: 16.897
training... 98700/300000: loss: 19.750
training... 98800/300000: loss: 17.507
training... 98900/300000: loss: 19.105
training... 99000/300000: loss: 19.614
training... 99100/300000: loss: 21.156
training... 99200/300000: loss: 19.933
training... 99300/300000: loss: 18.912
training... 99400/300000: loss: 20.440
training... 99500/300000: loss: 18.933
training... 99600/300000: loss: 20.881
training... 99700/300000: loss: 20.001
training... 99800/300000: loss: 20.932
training... 99900/300000: loss: 18.952
training... 100000/300000: loss: 19.916
training... 100100/300000: loss: 24.020
training... 100200/300000: loss: 20.810
training... 100300/300000: loss: 18.842
training... 100400/300000: loss: 16.675
training... 100500/300000: loss: 20.172
training... 100600/300000: loss: 22.050
training... 100700/300000: loss: 19.999
training... 100800/300000: loss: 21.390
training... 100900/300000: loss: 24.556
training... 101000/300000: loss: 21.116
training... 101100/300000: loss: 20.214
training... 101200/300000: loss: 19.927
training... 101300/300000: loss: 18.122
training... 101400/300000: loss: 20.700
training... 101500/300000: loss: 18.789
training... 101600/300000: loss: 19.247
training... 101700/300000: loss: 20.893
training... 101800/300000: loss: 19.730
training... 101900/300000: loss: 16.988
training... 102000/300000: loss: 22.810
training... 102100/300000: loss: 22.438
training... 102200/300000: loss: 18.995
training... 102300/300000: loss: 19.778
training... 102400/300000: loss: 22.504
training... 102500/300000: loss: 22.241
training... 102600/300000: loss: 19.489
training... 102700/300000: loss: 17.686
training... 102800/300000: loss: 17.942
training... 102900/300000: loss: 19.013
training... 103000/300000: loss: 18.439
training... 103100/300000: loss: 21.507
training... 103200/300000: loss: 19.616
training... 103300/300000: loss: 19.795
training... 103400/300000: loss: 22.566
training... 103500/300000: loss: 19.656
training... 103600/300000: loss: 19.469
training... 103700/300000: loss: 19.089
training... 103800/300000: loss: 21.292
training... 103900/300000: loss: 19.722
training... 104000/300000: loss: 20.392
training... 104100/300000: loss: 19.085
training... 104200/300000: loss: 20.155
training... 104300/300000: loss: 21.225
training... 104400/300000: loss: 19.897
training... 104500/300000: loss: 21.633
training... 104600/300000: loss: 18.844
training... 104700/300000: loss: 21.453
training... 104800/300000: loss: 21.037
training... 104900/300000: loss: 19.891
training... 105000/300000: loss: 19.713
training... 105100/300000: loss: 17.623
training... 105200/300000: loss: 18.420
training... 105300/300000: loss: 18.642
training... 105400/300000: loss: 23.880
training... 105500/300000: loss: 19.894
training... 105600/300000: loss: 17.163
training... 105700/300000: loss: 22.650
training... 105800/300000: loss: 19.180
training... 105900/300000: loss: 17.129
training... 106000/300000: loss: 20.158
training... 106100/300000: loss: 18.714
training... 106200/300000: loss: 20.899
training... 106300/300000: loss: 18.105
training... 106400/300000: loss: 18.810
training... 106500/300000: loss: 22.951
training... 106600/300000: loss: 17.796
training... 106700/300000: loss: 21.416
training... 106800/300000: loss: 19.576
training... 106900/300000: loss: 18.759
training... 107000/300000: loss: 19.345
training... 107100/300000: loss: 20.732
training... 107200/300000: loss: 22.033
training... 107300/300000: loss: 19.733
training... 107400/300000: loss: 22.633
training... 107500/300000: loss: 20.380
training... 107600/300000: loss: 19.536
training... 107700/300000: loss: 19.521
training... 107800/300000: loss: 18.140
training... 107900/300000: loss: 18.806
training... 108000/300000: loss: 18.624
training... 108100/300000: loss: 19.375
training... 108200/300000: loss: 21.118
training... 108300/300000: loss: 19.601
training... 108400/300000: loss: 18.930
training... 108500/300000: loss: 20.002
training... 108600/300000: loss: 19.946
training... 108700/300000: loss: 19.022
training... 108800/300000: loss: 16.211
training... 108900/300000: loss: 17.736
training... 109000/300000: loss: 18.486
training... 109100/300000: loss: 21.738
training... 109200/300000: loss: 18.746
training... 109300/300000: loss: 19.759
training... 109400/300000: loss: 17.317
training... 109500/300000: loss: 20.065
training... 109600/300000: loss: 21.196
training... 109700/300000: loss: 17.780
training... 109800/300000: loss: 19.864
training... 109900/300000: loss: 20.558
training... 110000/300000: loss: 16.510
training... 110100/300000: loss: 19.226
training... 110200/300000: loss: 21.605
training... 110300/300000: loss: 21.275
training... 110400/300000: loss: 18.498
training... 110500/300000: loss: 19.256
training... 110600/300000: loss: 18.001
training... 110700/300000: loss: 20.894
training... 110800/300000: loss: 20.295
training... 110900/300000: loss: 17.998
training... 111000/300000: loss: 22.256
training... 111100/300000: loss: 19.928
training... 111200/300000: loss: 21.443
training... 111300/300000: loss: 20.010
training... 111400/300000: loss: 18.669
training... 111500/300000: loss: 19.647
training... 111600/300000: loss: 19.535
training... 111700/300000: loss: 17.808
training... 111800/300000: loss: 21.690
training... 111900/300000: loss: 20.455
training... 112000/300000: loss: 18.570
training... 112100/300000: loss: 21.254
training... 112200/300000: loss: 19.403
training... 112300/300000: loss: 20.731
training... 112400/300000: loss: 20.859
training... 112500/300000: loss: 18.793
training... 112600/300000: loss: 20.240
training... 112700/300000: loss: 18.720
training... 112800/300000: loss: 18.787
training... 112900/300000: loss: 18.566
training... 113000/300000: loss: 19.126
training... 113100/300000: loss: 19.813
training... 113200/300000: loss: 21.012
training... 113300/300000: loss: 19.825
training... 113400/300000: loss: 21.598
training... 113500/300000: loss: 17.604
training... 113600/300000: loss: 20.205
training... 113700/300000: loss: 18.955
training... 113800/300000: loss: 17.686
training... 113900/300000: loss: 21.618
training... 114000/300000: loss: 19.568
training... 114100/300000: loss: 19.757
training... 114200/300000: loss: 18.362
training... 114300/300000: loss: 19.204
training... 114400/300000: loss: 19.796
training... 114500/300000: loss: 17.313
training... 114600/300000: loss: 17.307
training... 114700/300000: loss: 17.086
training... 114800/300000: loss: 18.085
training... 114900/300000: loss: 19.496
training... 115000/300000: loss: 19.101
training... 115100/300000: loss: 18.806
training... 115200/300000: loss: 21.369
training... 115300/300000: loss: 16.757
training... 115400/300000: loss: 21.017
training... 115500/300000: loss: 16.907
training... 115600/300000: loss: 16.482
training... 115700/300000: loss: 20.186
training... 115800/300000: loss: 17.263
training... 115900/300000: loss: 18.080
training... 116000/300000: loss: 21.009
training... 116100/300000: loss: 18.983
training... 116200/300000: loss: 17.588
training... 116300/300000: loss: 20.761
training... 116400/300000: loss: 18.952
training... 116500/300000: loss: 19.025
training... 116600/300000: loss: 17.720
training... 116700/300000: loss: 22.173
training... 116800/300000: loss: 19.484
training... 116900/300000: loss: 16.402
training... 117000/300000: loss: 17.584
training... 117100/300000: loss: 21.727
training... 117200/300000: loss: 18.056
training... 117300/300000: loss: 20.131
training... 117400/300000: loss: 20.467
training... 117500/300000: loss: 19.247
training... 117600/300000: loss: 19.618
training... 117700/300000: loss: 18.173
training... 117800/300000: loss: 18.109
training... 117900/300000: loss: 17.094
training... 118000/300000: loss: 17.711
training... 118100/300000: loss: 20.469
training... 118200/300000: loss: 17.565
training... 118300/300000: loss: 18.926
training... 118400/300000: loss: 17.577
training... 118500/300000: loss: 20.334
training... 118600/300000: loss: 17.419
training... 118700/300000: loss: 18.739
training... 118800/300000: loss: 20.803
training... 118900/300000: loss: 17.197
training... 119000/300000: loss: 16.254
training... 119100/300000: loss: 20.626
training... 119200/300000: loss: 20.844
training... 119300/300000: loss: 19.708
training... 119400/300000: loss: 19.283
training... 119500/300000: loss: 17.941
training... 119600/300000: loss: 16.932
training... 119700/300000: loss: 17.680
training... 119800/300000: loss: 21.394
training... 119900/300000: loss: 16.822
training... 120000/300000: loss: 21.737
training... 120100/300000: loss: 18.205
training... 120200/300000: loss: 20.343
training... 120300/300000: loss: 16.716
training... 120400/300000: loss: 17.379
training... 120500/300000: loss: 17.358
training... 120600/300000: loss: 17.474
training... 120700/300000: loss: 19.424
training... 120800/300000: loss: 19.448
training... 120900/300000: loss: 21.723
training... 121000/300000: loss: 19.099
training... 121100/300000: loss: 20.966
training... 121200/300000: loss: 19.144
training... 121300/300000: loss: 15.764
training... 121400/300000: loss: 22.043
training... 121500/300000: loss: 23.120
training... 121600/300000: loss: 19.715
training... 121700/300000: loss: 17.751
training... 121800/300000: loss: 18.804
training... 121900/300000: loss: 17.671
training... 122000/300000: loss: 22.253
training... 122100/300000: loss: 17.331
training... 122200/300000: loss: 18.086
training... 122300/300000: loss: 19.889
training... 122400/300000: loss: 19.193
training... 122500/300000: loss: 18.207
training... 122600/300000: loss: 18.975
training... 122700/300000: loss: 20.264
training... 122800/300000: loss: 22.546
training... 122900/300000: loss: 20.003
training... 123000/300000: loss: 17.426
training... 123100/300000: loss: 19.923
training... 123200/300000: loss: 18.638
training... 123300/300000: loss: 18.987
training... 123400/300000: loss: 15.300
training... 123500/300000: loss: 16.747
training... 123600/300000: loss: 21.020
training... 123700/300000: loss: 19.636
training... 123800/300000: loss: 17.638
training... 123900/300000: loss: 15.625
training... 124000/300000: loss: 17.897
training... 124100/300000: loss: 17.826
training... 124200/300000: loss: 18.470
training... 124300/300000: loss: 18.247
training... 124400/300000: loss: 18.375
training... 124500/300000: loss: 17.617
training... 124600/300000: loss: 21.804
training... 124700/300000: loss: 18.034
training... 124800/300000: loss: 16.887
training... 124900/300000: loss: 19.482
training... 125000/300000: loss: 17.312
training... 125100/300000: loss: 16.740
training... 125200/300000: loss: 18.370
training... 125300/300000: loss: 18.423
training... 125400/300000: loss: 17.375
training... 125500/300000: loss: 17.578
training... 125600/300000: loss: 16.983
training... 125700/300000: loss: 19.661
training... 125800/300000: loss: 18.007
training... 125900/300000: loss: 20.220
training... 126000/300000: loss: 17.718
training... 126100/300000: loss: 16.548
training... 126200/300000: loss: 18.512
training... 126300/300000: loss: 19.420
training... 126400/300000: loss: 17.687
training... 126500/300000: loss: 18.539
training... 126600/300000: loss: 18.597
training... 126700/300000: loss: 19.497
training... 126800/300000: loss: 18.754
training... 126900/300000: loss: 19.231
training... 127000/300000: loss: 18.873
training... 127100/300000: loss: 17.388
training... 127200/300000: loss: 17.499
training... 127300/300000: loss: 20.829
training... 127400/300000: loss: 19.084
training... 127500/300000: loss: 19.889
training... 127600/300000: loss: 18.252
training... 127700/300000: loss: 17.770
training... 127800/300000: loss: 21.055
training... 127900/300000: loss: 15.552
training... 128000/300000: loss: 18.319
training... 128100/300000: loss: 19.048
training... 128200/300000: loss: 18.491
training... 128300/300000: loss: 20.944
training... 128400/300000: loss: 19.084
training... 128500/300000: loss: 19.317
training... 128600/300000: loss: 18.886
training... 128700/300000: loss: 16.470
training... 128800/300000: loss: 20.486
training... 128900/300000: loss: 21.843
training... 129000/300000: loss: 18.796
training... 129100/300000: loss: 15.798
training... 129200/300000: loss: 20.184
training... 129300/300000: loss: 21.150
training... 129400/300000: loss: 17.942
training... 129500/300000: loss: 18.819
training... 129600/300000: loss: 20.523
training... 129700/300000: loss: 18.203
training... 129800/300000: loss: 18.519
training... 129900/300000: loss: 20.403
training... 130000/300000: loss: 18.378
training... 130100/300000: loss: 18.521
training... 130200/300000: loss: 17.235
